Position,Track Name,Artist,Streams,URL
91,Pray For Me (with Kendrick Lamar),The Weeknd,6907605,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
80,Playinwitme (feat. Kehlani),KYLE,6907091,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
72,Machika,J Balvin,6904604,https://open.spotify.com/track/6MNGxu8MprKGkchUchkJsy
74,Flames,David Guetta,6904289,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
73,Believer,Imagine Dragons,6904023,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
72,Heaven,Julia Michaels,6903931,https://open.spotify.com/track/4QfNOZN7vrQCQKK1ZJ3XPb
72,Big Shot (with Travis Scott),Kendrick Lamar,6903157,https://open.spotify.com/track/5cXg9IQS34FzLVdHhp7hu7
80,IDGAF,Dua Lipa,6901226,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
80,Look Alive (feat. Drake),BlocBoy JB,6901079,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
79,Nico And The Niners,Twenty One Pilots,6899889,https://open.spotify.com/track/6ZIuit0z4eQg77F1RGkp0L
75,Believer,Imagine Dragons,6898788,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
73,Bum Bum Tam Tam,MC Fioti,6898051,https://open.spotify.com/track/4zWO4gvuFtw6EJZC5FFGlr
81,Believer,Imagine Dragons,6897053,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
79,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX)",Rita Ora,6896670,https://open.spotify.com/track/1YNQscOx6OqBQjxgJVhEeW
86,Clandestino,Shakira,6895802,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
80,El Pr\xc3\xa9stamo,Maluma,6894734,https://open.spotify.com/track/2XVilv6s9GETnw9PG4T9Mz
78,lovely (with Khalid),Billie Eilish,6893337,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
78,Machika,J Balvin,6889912,https://open.spotify.com/track/6MNGxu8MprKGkchUchkJsy
80,Elevate,Drake,6889687,https://open.spotify.com/track/4uloft7ZE54WflsuqFmjC7
82,Thunderclouds,Sia,6889225,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
81,Havana,Camila Cabello,6888575,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
74,lovely (with Khalid),Billie Eilish,6887358,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
73,JAPAN,Famous Dex,6886690,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
79,Amigos Con Derechos,Reik,6886640,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA
70,Unica,Ozuna,6886189,https://open.spotify.com/track/6752EZMgXswvRBH3N2PilO
78,More Than You Know,Axwell /\\ Ingrosso,6886070,https://open.spotify.com/track/71bBFbfn2OBK5QwUJSLS44
91,Don\'t Come Out The House (with 21 Savage),Metro Boomin,6884382,https://open.spotify.com/track/1m6lqaLvUTxPjOo98fJH8U
85,IDGAF,Dua Lipa,6880881,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
84,Too Good At Goodbyes,Sam Smith,6877771,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
84,My My My!,Troye Sivan,6876946,https://open.spotify.com/track/2Tq2R8sRftNEqdgJK5HadO
73,Shotgun,George Ezra,6876772,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
82,Let It Fly (feat. Travis Scott),Lil Wayne,6874193,https://open.spotify.com/track/0CBQ0m3mufWH75LTYB3s6h
83,Happy Now,Zedd,6872331,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
74,Breathe,Jax Jones,6872019,https://open.spotify.com/track/6tvQzeCPwOytDlBYCIOY0n
77,Candy Paint,Post Malone,6868637,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
85,Plain Jane,A$AP Ferg,6868064,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
82,Ladders,Mac Miller,6867828,https://open.spotify.com/track/39NDBdU5Xkm5pCFGa5kZtI
75,DDU-DU DDU-DU,BLACKPINK,6866858,https://open.spotify.com/track/7b8YOVV5quZcSKEijDgyWB
77,44 More,Logic,6866126,https://open.spotify.com/track/3e7Y6sfFlIdBMJhX7wpqVO
74,If You\'re Over Me,Years & Years,6865892,https://open.spotify.com/track/1oc3jna2ablnfIKLYbKujl
81,Too Good At Goodbyes,Sam Smith,6864884,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
80,Moonlight,XXXTENTACION,6864119,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
87,lovely (with Khalid),Billie Eilish,6863016,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
81,Mine,Bazzi,6862576,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
78,Madura (feat. Bad Bunny),Cosculluela,6861373,https://open.spotify.com/track/0r9d60ZYPAlFHq8qnUtkXN
73,Jocelyn Flores,XXXTENTACION,6861037,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
88,Yes Indeed,Lil Baby,6860958,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
86,Sorry Not Sorry,Demi Lovato,6860070,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
87,New Rules,Dua Lipa,6859909,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
79,Me Niego,Reik,6858845,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
81,1950,King Princess,6858734,https://open.spotify.com/track/0CZ8lquoTX2Dkg7Ak2inwA
74,Dembow,Danny Ocean,6854871,https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2
81,High Hopes,Panic! At The Disco,6853154,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
81,Paranoid,Post Malone,6852945,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
74,Candy Paint,Post Malone,6851208,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
90,Shotgun,George Ezra,6848037,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
92,Believer,Imagine Dragons,6847685,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
75,Unforgettable,French Montana,6845722,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
89,Hittas,Lil Wayne,6844426,https://open.spotify.com/track/5s6pKnF3ZPtuqvEx1i1V7U
91,One Kiss (with Dua Lipa),Calvin Harris,6844367,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
82,Chun-Li,Nicki Minaj,6843452,https://open.spotify.com/track/2gTYVoQCUh0QNUaFix01ld
74,Believer,Imagine Dragons,6839256,https://open.spotify.com/track/1NtIMM4N0cFa1dNzN15chl
93,XO TOUR Llif3,Lil Uzi Vert,6838278,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
82,Clandestino,Shakira,6836268,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
79,Something Just Like This,The Chainsmokers,6834575,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
75,X,Nicky Jam,6834540,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
85,Dembow,Danny Ocean,6833328,https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2
80,Asesina,Brytiago,6829737,https://open.spotify.com/track/6rbhaJsE4uLzpPf8WYSHDK
79,Plain Jane,A$AP Ferg,6826820,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
77,Jocelyn Flores,XXXTENTACION,6826443,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
81,All The Stars (with SZA),Kendrick Lamar,6826435,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
74,Despacito - Remix,Luis Fonsi,6825983,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
93,"Thunderclouds (with Sia, Diplo & Labrinth)",Sia,6825887,https://open.spotify.com/track/2c7GlMNmF7pbohjykutmLP
78,Delicate,Taylor Swift,6825549,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
75,El Pr\xc3\xa9stamo,Maluma,6825315,https://open.spotify.com/track/0QS5rZpm5zN9wV9lJgjyUE
92,Culpables,Karol G,6823544,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH
80,Sky Walker,Miguel,6822773,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf
76,X - Remix,Nicky Jam,6821843,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
90,XO TOUR Llif3,Lil Uzi Vert,6821404,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
94,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,6819966,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
76,Opps (with Yugen Blakrok),Vince Staples,6817930,https://open.spotify.com/track/7bUcBztfGqO7cSI2gMZeCI
86,Perfect,Ed Sheeran,6817532,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
94,Fuck Love (feat. Trippie Redd),XXXTENTACION,6817520,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
75,All Girls Are The Same,Juice WRLD,6816417,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm
84,Yes Indeed,Lil Baby,6815765,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
73,Let Me,ZAYN,6815526,https://open.spotify.com/track/7Fg342AJtNsIDdwCfX0paC
79,\xc3\x89chame La Culpa,Luis Fonsi,6814731,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
86,Havana,Camila Cabello,6814477,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
83,Perfect,Ed Sheeran,6814340,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
90,Whenever (feat. Conor Maynard),Kris Kross Amsterdam,6814295,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
95,Stir Fry,Migos,6814166,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
92,Fine China,Future,6813955,https://open.spotify.com/track/5274I4mUMnYczyeXkGDWZN
83,Havana,Camila Cabello,6813913,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
76,I\'m a Mess,Bebe Rexha,6813603,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
75,She Loves Control,Camila Cabello,6813499,https://open.spotify.com/track/5HwnezK198pJCEj1l2Adjy
76,Bum Bum Tam Tam,MC Fioti,6813455,https://open.spotify.com/track/4zWO4gvuFtw6EJZC5FFGlr
75,PICK IT UP (feat. A$AP Rocky),Famous Dex,6812852,https://open.spotify.com/track/3ncgNpxLoBQ65ABk4djDyd
76,Que Va,Alex Sensation,6812467,https://open.spotify.com/track/7ofxPmTNMj2GP07g1VZa0O
75,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",Sofia Reyes,6812185,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
75,Solita,Ozuna,6811201,https://open.spotify.com/track/7rwX0O3RlxqqIjQM8evm5E
76,Like I Do,David Guetta,6809877,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
93,Mala M\xc3\xada,Maluma,6808800,https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh
88,Believer,Imagine Dragons,6808793,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
76,Attention,Charlie Puth,6806790,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
82,I\'ll Be There,Jess Glynne,6806600,https://open.spotify.com/track/083Qf6hn6sFL6xiOHlZUyn
73,Believer,Imagine Dragons,6806572,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
76,Unforgettable,French Montana,6805292,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
76,Silence,Marshmello,6804604,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
88,Playinwitme (feat. Kehlani),KYLE,6804584,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
83,Delicate,Taylor Swift,6804062,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
81,IDGAF,Dua Lipa,6802635,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
82,Perfect,Ed Sheeran,6802264,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
80,Tell Me You Love Me,Demi Lovato,6802171,https://open.spotify.com/track/5Htb1uFQ1KrkFXlefS8oGj
82,I\'m a Mess,Bebe Rexha,6801266,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
76,Asesina,Brytiago,6800530,https://open.spotify.com/track/6rbhaJsE4uLzpPf8WYSHDK
74,66,Lil Yachty,6800496,https://open.spotify.com/track/6tarvNiKnEjYMj1VZhlDqR
74,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX)",Rita Ora,6799572,https://open.spotify.com/track/1YNQscOx6OqBQjxgJVhEeW
87,Darkside,Alan Walker,6799401,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG
89,S\xc3\xadguelo Bailando,Ozuna,6797984,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
81,Bodak Yellow,Cardi B,6797765,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
84,Trip,Ella Mai,6796711,https://open.spotify.com/track/6CTWathupIiDs7U4InHnDA
75,Rich & Sad,Post Malone,6796190,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
71,Dura - Remix,Daddy Yankee,6794168,https://open.spotify.com/track/6U2NuJILEOEpW2tVCuqKHb
84,Sandra\xe2\x80\x99s Rose,Drake,6793766,https://open.spotify.com/track/1sPLURKAosM3Jampgp9AWq
93,Mala M\xc3\xada,Maluma,6793562,https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh
86,Silence,Marshmello,6792509,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
77,How Long,Charlie Puth,6791621,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
77,Mi Gente,J Balvin,6791193,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
94,Ya No Tiene Novio,Sebastian Yatra,6790379,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu
83,Ocean (feat. Khalid),Martin Garrix,6789973,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
78,Me Reh\xc3\xbaso,Danny Ocean,6788165,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
94,Fuck Love (feat. Trippie Redd),XXXTENTACION,6787238,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
82,Betrayed,Lil Xan,6782255,https://open.spotify.com/track/6NWl2m8asvH83xjuXVNsuG
79,What Lovers Do (feat. SZA),Maroon 5,6781954,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
90,New Light,John Mayer,6779839,https://open.spotify.com/track/3bH4HzoZZFq8UpZmI2AMgV
84,Criminal,Natti Natasha,6779467,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
95,Culpables,Karol G,6778114,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH
83,Perfect,Ed Sheeran,6778070,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
77,Me Reh\xc3\xbaso,Danny Ocean,6777802,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
84,Revenge,XXXTENTACION,6777252,https://open.spotify.com/track/5TXDeTFVRVY7Cvt0Dw4vWW
85,REMEDY,Alesso,6774313,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
95,Lucky You (feat. Joyner Lucas),Eminem,6774142,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
84,Havana,Camila Cabello,6772203,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
87,I Like Me Better,Lauv,6771925,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
79,Believer,Imagine Dragons,6770886,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
77,Jocelyn Flores,XXXTENTACION,6767952,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
91,Hope,XXXTENTACION,6766718,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
77,BUTTERFLY EFFECT,Travis Scott,6765071,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
78,Se Prepar\xc3\xb3,Ozuna,6764678,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
85,Esskeetit,Lil Pump,6764625,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
83,OTW,Khalid,6762094,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
83,La Player (Bandolera),Zion & Lennox,6761889,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
80,HUMBLE.,Kendrick Lamar,6760158,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
75,Bum Bum Tam Tam,MC Fioti,6758643,https://open.spotify.com/track/4zWO4gvuFtw6EJZC5FFGlr
96,Coraz\xc3\xb3n,Maluma,6757565,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou
80,Sky Walker,Miguel,6757400,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf
85,In My Blood,Shawn Mendes,6756699,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
91,Feel It Still,Portugal. The Man,6756667,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
89,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,6754963,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
86,La Player (Bandolera),Zion & Lennox,6753428,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
95,Fine China,Future,6752500,https://open.spotify.com/track/5274I4mUMnYczyeXkGDWZN
78,Perfect Duet (Ed Sheeran & Beyonc\xc3\xa9),Ed Sheeran,6752166,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
82,Nervous,Shawn Mendes,6751607,https://open.spotify.com/track/0Dq49j3dELbttQVUJbtn0c
85,RAP DEVIL,Machine Gun Kelly,6750602,https://open.spotify.com/track/43TP6JCWXgkc2D7Xjz5hBr
87,Somebody,The Chainsmokers,6749909,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl
90,Asesina,Brytiago,6749354,https://open.spotify.com/track/6rbhaJsE4uLzpPf8WYSHDK
86,SLOW DANCING IN THE DARK,Joji,6748949,https://open.spotify.com/track/0UyljEbX9dqI1K0sqdv6B6
88,I Wanna Know (feat. Bea Miller),NOTD,6746632,https://open.spotify.com/track/18W92Zm1KjLCbUIszOhpkD
80,lovely (with Khalid),Billie Eilish,6746386,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
76,Wassup,Logic,6744472,https://open.spotify.com/track/5KVciTEfXvpcFHR3RFbtJy
87,Mona Lisa (feat. Kendrick Lamar),Lil Wayne,6744347,https://open.spotify.com/track/0dbTQYW3Ad1FTzIA9t90E8
81,This Is Me,Keala Settle,6743087,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
77,Congratulations,Post Malone,6742471,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
77,Havana - Remix,Camila Cabello,6742267,https://open.spotify.com/track/3whrwq4DtvucphBPUogRuJ
77,Look Alive (feat. Drake),BlocBoy JB,6742157,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
88,SWISH,Tyga,6741797,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD
77,Mayores,Becky G,6741440,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau
81,More Than You Know,Axwell /\\ Ingrosso,6740656,https://open.spotify.com/track/71bBFbfn2OBK5QwUJSLS44
72,All Girls Are The Same,Juice WRLD,6740188,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm
80,Stay,Post Malone,6739011,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
89,lovely (with Khalid),Billie Eilish,6738107,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
73,Everybody Dies In Their Nightmares,XXXTENTACION,6737649,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
96,Killer Queen - Remastered 2011,Queen,6735803,https://open.spotify.com/track/7GqWnsKhMtEW0nzki5o0d8
74,Believer,Imagine Dragons,6733160,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
92,La Player (Bandolera),Zion & Lennox,6732588,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
87,No Me Acuerdo,Thal\xc3\xada,6731534,https://open.spotify.com/track/00EPIEnX1JFjff8sC6bccd
81,La Cintura,Alvaro Soler,6729127,https://open.spotify.com/track/19MBk3PbNFE36wqIqkMq9H
78,Solita,Ozuna,6727711,https://open.spotify.com/track/7rwX0O3RlxqqIjQM8evm5E
86,lovely (with Khalid),Billie Eilish,6726679,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
86,Start Again (feat. Logic),OneRepublic,6725473,https://open.spotify.com/track/1Nj2oBISdFDSF8eDuXcALz
76,Believer,Imagine Dragons,6724043,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
78,Thunderclouds,Sia,6723267,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
85,Ric Flair Drip (& Metro Boomin),Offset,6722133,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
77,Perfect,Ed Sheeran,6721630,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
96,Ya No Tiene Novio,Sebastian Yatra,6720194,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu
79,Dembow,Danny Ocean,6719957,https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2
89,Feel It Still,Portugal. The Man,6717984,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
82,Young Dumb & Broke,Khalid,6715798,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
92,Perfect,Ed Sheeran,6714434,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
88,IDGAF,Dua Lipa,6714350,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
97,1999,Charli XCX,6712438,https://open.spotify.com/track/05mAIVLkIWc2d1UBYZBCp8
97,Amorfoda,Bad Bunny,6710769,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF
78,All Falls Down (feat. Juliander),Alan Walker,6710186,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb
82,Sick Boy,The Chainsmokers,6709698,https://open.spotify.com/track/2JfXj2TERIkHwJpnG9f8uX
84,Por Perro,Sebastian Yatra,6707725,https://open.spotify.com/track/2alIsNw1mqEShbWyO1HXZZ
82,TATI,6ix9ine,6706761,https://open.spotify.com/track/6kp0inxIexxSiDJfWqq0ZL
83,lovely (with Khalid),Billie Eilish,6705849,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
91,La Cintura,Alvaro Soler,6703350,https://open.spotify.com/track/19MBk3PbNFE36wqIqkMq9H
93,Chun-Li,Nicki Minaj,6699711,https://open.spotify.com/track/2gTYVoQCUh0QNUaFix01ld
93,Live It Up - Official Song 2018 FIFA World Cup Russia,Nicky Jam,6699032,https://open.spotify.com/track/4DnHUy01jEA4b5ydC3HgsT
87,Asesina,Brytiago,6698998,https://open.spotify.com/track/6rbhaJsE4uLzpPf8WYSHDK
94,Unica,Ozuna,6697487,https://open.spotify.com/track/6752EZMgXswvRBH3N2PilO
88,Havana,Camila Cabello,6697166,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
78,New Rules,Dua Lipa,6692781,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
98,Downtown,Anitta,6689873,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
84,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",Sofia Reyes,6687863,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
83,La Player (Bandolera),Zion & Lennox,6687588,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
94,Congratulations,Post Malone,6687551,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
78,Plug Walk,Rich The Kid,6686742,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
88,Something Just Like This,The Chainsmokers,6684566,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
77,Only You (with Little Mix),Cheat Codes,6682341,https://open.spotify.com/track/54l9GJGQ1UCFKe2tzt1Vxt
95,Freaky Friday (feat. Chris Brown),Lil Dicky,6680941,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
90,lovely (with Khalid),Billie Eilish,6680451,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
91,The Ringer,Eminem,6679956,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
78,1950,King Princess,6679903,https://open.spotify.com/track/0CZ8lquoTX2Dkg7Ak2inwA
95,Believer,Imagine Dragons,6677471,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
92,Havana,Camila Cabello,6676087,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
79,She Loves Control,Camila Cabello,6675528,https://open.spotify.com/track/5HwnezK198pJCEj1l2Adjy
93,Asesina,Brytiago,6673756,https://open.spotify.com/track/6rbhaJsE4uLzpPf8WYSHDK
85,I\'m a Mess,Bebe Rexha,6673449,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
94,Ya No Tiene Novio,Sebastian Yatra,6672625,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu
86,Believer,Imagine Dragons,6672446,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
80,You Owe Me,The Chainsmokers,6671953,https://open.spotify.com/track/1USJRpWDFhxwhCajPXBeel
79,La Player (Bandolera),Zion & Lennox,6671494,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
80,All Girls Are The Same,Juice WRLD,6669590,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm
98,"Never Recover (Lil Baby & Gunna, Drake)",Lil Baby,6669543,https://open.spotify.com/track/6wWaVoUOzLQJHd3bWAUpdZ
81,Se Prepar\xc3\xb3,Ozuna,6668316,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
79,Stargazing,Kygo,6666905,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
82,Tell Me You Love Me,Demi Lovato,6666464,https://open.spotify.com/track/5Htb1uFQ1KrkFXlefS8oGj
96,Thunder,Imagine Dragons,6664099,https://open.spotify.com/track/7BrsBU0BAytRDvROM4yCbn
81,Don\xe2\x80\x99t Matter To Me (with Michael Jackson),Drake,6662858,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
99,Dembow,Danny Ocean,6662290,https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2
91,XO TOUR Llif3,Lil Uzi Vert,6661609,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
96,Fuck Love (feat. Trippie Redd),XXXTENTACION,6661056,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
87,I Fall Apart,Post Malone,6660855,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
82,FRIENDS,Marshmello,6658179,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
83,Rewrite The Stars,Zac Efron,6657964,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
